src,sep,dst,inframes,inbytes,outframes,outbytes,totalframes,totalbytes,relstart,duration
253.66.35.40:34653,<->,8.52.171.31:https,0,0,1,64,1,64,1.990358000,0.0000
241.193.172.231:38534,<->,20.217.28.78:distinct,0,0,1,50,1,50,1.990163000,0.0000
48.53.95.39:35820,<->,54.37.9.160:https,1,56,0,0,1,56,1.990147000,0.0000
220.82.37.72:64646,<->,132.18.67.28:http,1,50,0,0,1,50,1.990067000,0.0000
8.20.87.1:20066,<->,139.59.112.92:http,1,64,0,0,1,64,1.989961000,0.0000
199.20.7.5:9358,<->,215.158.239.95:https,0,0,1,56,1,56,1.989926000,0.0000
204.186.195.76:45056,<->,136.25.188.220:https,0,0,1,64,1,64,1.989921000,0.0000
204.141.86.218:40362,<->,144.86.149.199:https,0,0,1,127,1,127,1.989765000,0.0000
196.18.38.129:51666,<->,8.20.87.254:http,0,0,1,50,1,50,1.989737000,0.0000
80.40.51.71:64581,<->,221.102.56.69:http,1,64,0,0,1,64,1.989552000,0.0000
50.54.236.163:59489,<->,8.220.186.82:http,0,0,1,64,1,64,1.989265000,0.0000
196.246.48.165:38784,<->,136.25.188.254:https,0,0,1,56,1,56,1.989193000,0.0000
33.233.141.32:47354,<->,129.236.73.9:https,1,64,0,0,1,64,1.989022000,0.0000
212.70.217.68:46109,<->,136.25.189.17:https,0,0,1,1357,1,1357,1.988739000,0.0000
215.158.140.181:39703,<->,53.231.92.194:http,1,56,0,0,1,56,1.988722000,0.0000
195.40.221.44:49762,<->,136.25.188.220:https,0,0,1,56,1,56,1.988671000,0.0000
142.205.126.4:42223,<->,215.158.238.32:https,0,0,1,1117,1,1117,1.988644000,0.0000
198.1.111.212:pconnectmgr,<->,39.18.67.96:microsoft-ds,0,0,1,52,1,52,1.988442000,0.0000
6.20.48.254:51293,<->,8.182.239.173:https,0,0,1,56,1,56,1.988342000,0.0000
204.186.241.193:18919,<->,136.25.188.209:https,0,0,1,64,1,64,1.988333000,0.0000
231.140.68.187:49283,<->,136.25.188.209:https,0,0,1,50,1,50,1.988269000,0.0000
92.162.253.10:19257,<->,127.255.84.41:http,1,578,0,0,1,578,1.988137000,0.0000
123.108.230.3:4649,<->,20.156.215.21:microsoft-ds,0,0,1,52,1,52,1.988055000,0.0000
249.101.209.15:57564,<->,210.209.251.214:http,1,432,0,0,1,432,1.988046000,0.0000
231.143.110.74:27416,<->,136.25.188.198:https,0,0,1,68,1,68,1.987976000,0.0000
101.70.105.13:31241,<->,109.119.182.166:http,1,50,0,0,1,50,1.987883000,0.0000
195.5.154.206:36095,<->,136.25.188.175:https,0,0,1,64,1,64,1.987641000,0.0000
29.212.195.20:44469,<->,215.158.238.140:https,0,0,1,1133,1,1133,1.987636000,0.0000
101.87.173.115:47922,<->,100.228.42.117:https,0,0,1,625,1,625,1.987319000,0.0000
199.20.29.147:40235,<->,215.158.239.70:https,0,0,1,64,1,64,1.987120000,0.0000
97.242.126.185:56667,<->,129.224.112.252:domain,0,0,1,64,1,64,1.987043000,0.0000
6.122.206.12:54760,<->,159.112.9.198:trivnet1,1,81,0,0,1,81,1.986905000,0.0000
30.73.101.56:40655,<->,136.25.188.227:https,0,0,1,867,1,867,1.986886000,0.0000
119.114.158.55:46869,<->,20.167.62.152:telnet,0,0,1,64,1,64,1.986842000,0.0000
215.158.238.91:40806,<->,98.219.126.175:https,1,56,0,0,1,56,1.986835000,0.0000
199.73.35.163:51334,<->,136.25.188.177:https,0,0,1,56,1,56,1.986764000,0.0000
199.69.238.49:58471,<->,136.25.188.54:https,0,0,1,85,1,85,1.986533000,0.0000
215.158.239.105:55875,<->,215.158.61.195:https,1,56,0,0,1,56,1.986435000,0.0000
29.211.186.201:33919,<->,215.158.238.80:https,0,0,1,1229,1,1229,1.986282000,0.0000
119.90.250.200:32778,<->,20.142.78.201:http,0,0,1,50,1,50,1.986060000,0.0000
204.3.61.223:55007,<->,136.25.188.253:https,0,0,1,68,1,68,1.985991000,0.0000
120.241.62.116:29938,<->,144.71.44.80:https,0,0,1,50,1,50,1.985580000,0.0000
8.20.87.8:11192,<->,42.229.153.59:https,1,56,0,0,1,56,1.985578000,0.0000
123.166.46.234:62487,<->,215.158.238.133:https,0,0,1,957,1,957,1.985383000,0.0000
195.42.1.166:49140,<->,136.25.188.54:https,0,0,1,64,1,64,1.985353000,0.0000
138.74.30.197:39382,<->,89.90.107.236:https,1,52,0,0,1,52,1.985177000,0.0000
8.223.224.53:55272,<->,215.158.238.141:https,0,0,1,1101,1,1101,1.985055000,0.0000
196.110.250.206:54678,<->,215.158.239.92:https,0,0,1,68,1,68,1.985018000,0.0000
111.147.139.145:56531,<->,53.161.72.23:8089,1,59,0,0,1,59,1.984998000,0.0000
111.93.103.218:61930,<->,192.67.154.172:56116,0,0,1,52,1,52,1.984935000,0.0000
199.20.5.49:54827,<->,215.158.239.99:https,0,0,1,117,1,117,1.984887000,0.0000
17.214.123.92:50593,<->,8.220.190.86:http,0,0,1,52,1,52,1.984761000,0.0000
111.147.134.68:46091,<->,97.46.125.149:http,1,56,0,0,1,56,1.984663000,0.0000
215.158.239.200:65444,<->,96.135.155.49:http,1,56,0,0,1,56,1.984558000,0.0000
48.131.158.200:52860,<->,8.252.222.205:https,0,0,1,1341,1,1341,1.984358000,0.0000
111.146.222.49:62544,<->,53.245.224.206:http,1,50,0,0,1,50,1.984207000,0.0000
105.200.233.252:60700,<->,139.193.141.128:https,0,0,1,56,1,56,1.983998000,0.0000
249.101.85.96:55335,<->,56.114.235.120:https,1,56,0,0,1,56,1.983453000,0.0000
199.32.147.213:26635,<->,215.158.239.56:https,0,0,1,64,1,64,1.983105000,0.0000
225.21.131.219:37163,<->,39.229.249.211:ssh,0,0,1,64,1,64,1.983048000,0.0000
8.240.123.52:50799,<->,215.158.238.105:https,0,0,1,1213,1,1213,1.982941000,0.0000
109.222.219.29:49204,<->,54.53.82.148:http,1,64,0,0,1,64,1.982658000,0.0000
133.32.39.1:54030,<->,192.204.191.26:11762,1,64,0,0,1,64,1.982419000,0.0000
100.95.9.198:50204,<->,80.27.153.46:https,1,56,0,0,1,56,1.982376000,0.0000
75.62.16.8:49242,<->,39.168.218.49:compressnet,0,0,1,50,1,50,1.982350000,0.0000
75.62.16.8:58029,<->,39.25.12.99:compressnet,0,0,1,50,1,50,1.982294000,0.0000
64.210.146.9:64702,<->,8.252.221.223:http,0,0,1,50,1,50,1.982092000,0.0000
99.215.221.211:45057,<->,8.182.136.41:http,0,0,1,50,1,50,1.981975000,0.0000
215.158.140.27:57516,<->,120.155.223.237:http,1,64,0,0,1,64,1.981720000,0.0000
89.216.126.34:49207,<->,159.112.9.198:https,1,50,0,0,1,50,1.981667000,0.0000
215.158.239.104:57762,<->,215.158.61.145:http,1,56,0,0,1,56,1.981378000,0.0000
91.57.162.200:58880,<->,136.25.188.44:https,0,0,1,1325,1,1325,1.981302000,0.0000
142.255.225.168:56097,<->,136.25.188.242:https,0,0,1,56,1,56,1.981193000,0.0000
133.32.39.0:41071,<->,80.47.230.86:11762,1,64,0,0,1,64,1.981177000,0.0000
196.88.152.228:20763,<->,136.25.188.199:https,0,0,1,56,1,56,1.981120000,0.0000
241.193.172.231:59928,<->,20.57.219.146:distinct,0,0,1,50,1,50,1.981092000,0.0000
97.243.113.38:43064,<->,215.158.238.83:https,0,0,1,1101,1,1101,1.980888000,0.0000
199.32.239.159:49530,<->,215.158.239.50:https,0,0,1,56,1,56,1.980830000,0.0000
112.70.205.172:61092,<->,220.81.25.122:stun-p2,0,0,1,52,1,52,1.980800000,0.0000
199.72.69.159:27219,<->,215.158.239.84:https,0,0,1,64,1,64,1.980651000,0.0000
207.167.198.116:59866,<->,215.158.239.58:https,0,0,1,64,1,64,1.980435000,0.0000
122.216.233.213:62706,<->,215.158.238.190:http,0,0,1,1032,1,1032,1.980367000,0.0000
6.74.104.139:56140,<->,221.102.56.69:http,1,64,0,0,1,64,1.980283000,0.0000
97.126.71.96:53604,<->,210.209.251.211:http,1,50,0,0,1,50,1.980155000,0.0000
92.162.253.78:24635,<->,198.161.241.212:http,1,56,0,0,1,56,1.980099000,0.0000
195.15.203.16:56643,<->,136.25.188.236:https,0,0,1,50,1,50,1.979930000,0.0000
103.151.64.177:63884,<->,132.192.226.82:https,0,0,1,68,1,68,1.979729000,0.0000
97.78.199.128:58501,<->,136.25.188.163:https,0,0,1,68,1,68,1.979641000,0.0000
111.146.141.66:53260,<->,54.43.163.228:843,1,56,0,0,1,56,1.979586000,0.0000
122.245.134.111:60674,<->,145.252.118.185:http,0,0,1,56,1,56,1.979435000,0.0000
6.29.108.20:45044,<->,136.25.189.46:https,0,0,1,1309,1,1309,1.979403000,0.0000
222.65.17.196:61194,<->,89.90.108.122:http,1,56,0,0,1,56,1.979309000,0.0000
68.74.242.126:51578,<->,8.252.221.236:http,0,0,1,50,1,50,1.979252000,0.0000
6.141.187.19:21089,<->,136.25.188.174:https,0,0,1,50,1,50,1.979131000,0.0000
8.190.217.24:49582,<->,215.158.238.251:http,0,0,1,1052,1,1052,1.978821000,0.0000
213.38.166.21:55083,<->,221.102.56.69:http,1,64,0,0,1,64,1.978688000,0.0000
204.200.45.196:28670,<->,136.25.188.177:https,0,0,1,56,1,56,1.978407000,0.0000
121.119.162.206:9267,<->,50.224.76.248:http,0,0,1,68,1,68,1.978118000,0.0000
35.62.70.48:56316,<->,89.183.107.124:mysql,0,0,1,64,1,64,1.977800000,0.0000
199.20.29.198:63931,<->,215.158.239.56:https,0,0,1,64,1,64,1.977648000,0.0000
127.67.30.87:33993,<->,39.24.93.200:telnet,0,0,1,64,1,64,1.977452000,0.0000
204.89.88.29:56996,<->,100.92.2.40:telnet,0,0,1,56,1,56,1.977325000,0.0000
215.158.140.188:53706,<->,8.240.246.251:http,1,64,0,0,1,64,1.977293000,0.0000
129.225.132.87:34489,<->,129.225.141.239:http,1,56,0,0,1,56,1.977038000,0.0000
204.0.249.18:7684,<->,215.158.239.76:https,0,0,1,68,1,68,1.976924000,0.0000
195.55.79.222:28103,<->,136.25.188.252:https,0,0,1,50,1,50,1.976872000,0.0000
97.187.188.220:6976,<->,215.158.140.184:http,0,0,1,56,1,56,1.976857000,0.0000
136.25.189.62:60139,<->,98.219.126.175:https,1,56,0,0,1,56,1.976822000,0.0000
201.216.164.96:51153,<->,39.2.106.170:telnet,0,0,1,64,1,64,1.976808000,0.0000
136.181.43.173:61436,<->,53.230.100.158:http,1,64,0,0,1,64,1.976624000,0.0000
213.38.166.21:55067,<->,221.102.56.69:http,1,64,0,0,1,64,1.976619000,0.0000
142.240.207.237:23920,<->,136.25.188.176:https,0,0,1,56,1,56,1.976592000,0.0000
126.224.191.225:44352,<->,20.113.0.232:telnet,0,0,1,64,1,64,1.976469000,0.0000
8.142.42.110:38061,<->,50.224.76.235:http,0,0,1,56,1,56,1.976357000,0.0000
220.20.200.48:14263,<->,127.255.84.41:http,1,56,0,0,1,56,1.976243000,0.0000
248.239.155.152:53978,<->,8.45.175.127:https,1,56,0,0,1,56,1.975993000,0.0000
196.124.78.211:62254,<->,8.52.229.39:http,0,0,1,50,1,50,1.975772000,0.0000
113.23.117.52:40041,<->,133.178.226.28:https,0,0,1,1165,1,1165,1.975726000,0.0000
128.194.246.149:36229,<->,215.158.239.77:https,0,0,1,1309,1,1309,1.975424000,0.0000
8.222.7.170:62293,<->,215.158.140.195:http,0,0,1,963,1,963,1.975365000,0.0000
215.158.239.1:59160,<->,96.135.154.112:http,1,56,0,0,1,56,1.975258000,0.0000
132.168.196.9:51162,<->,33.240.77.13:49401,1,64,0,0,1,64,1.975182000,0.0000
122.223.107.33:52678,<->,139.163.26.146:https,0,0,1,99,1,99,1.975126000,0.0000
204.185.224.43:63231,<->,136.25.188.45:https,0,0,1,64,1,64,1.975050000,0.0000
33.233.141.1:54932,<->,205.127.108.115:https,1,56,0,0,1,56,1.974907000,0.0000
199.20.29.254:8096,<->,215.158.239.48:https,0,0,1,68,1,68,1.974859000,0.0000
125.84.55.43:35165,<->,136.25.189.18:https,0,0,1,1213,1,1213,1.974724000,0.0000
98.23.123.117:37551,<->,8.182.250.109:http,0,0,1,56,1,56,1.974627000,0.0000
213.38.166.21:55072,<->,221.102.56.69:http,1,64,0,0,1,64,1.974598000,0.0000
223.141.6.241:53187,<->,111.146.236.254:ms-wbt-server,0,0,1,56,1,56,1.974572000,0.0000
97.126.113.29:27865,<->,0.195.202.28:http,1,56,0,0,1,56,1.974559000,0.0000
144.87.235.222:55904,<->,159.112.9.198:https,1,81,0,0,1,81,1.974554000,0.0000
98.67.151.123:30314,<->,54.41.177.117:http,1,56,0,0,1,56,1.974546000,0.0000
29.211.93.15:48332,<->,215.158.239.79:https,0,0,1,1373,1,1373,1.974437000,0.0000
196.91.27.235:44266,<->,215.158.239.84:https,0,0,1,64,1,64,1.973417000,0.0000
112.24.68.114:50060,<->,80.38.35.91:http,0,0,1,50,1,50,1.973302000,0.0000
195.5.41.67:49516,<->,136.25.188.196:https,0,0,1,56,1,56,1.973291000,0.0000
244.50.133.60:42266,<->,39.218.157.180:http,0,0,1,50,1,50,1.973240000,0.0000
231.140.0.254:39651,<->,215.158.239.69:https,0,0,1,64,1,64,1.973137000,0.0000
241.193.172.231:36762,<->,20.45.99.143:distinct,0,0,1,50,1,50,1.973092000,0.0000
220.20.200.184:14477,<->,113.173.254.227:http,1,50,0,0,1,50,1.973045000,0.0000
80.40.50.117:59098,<->,206.62.116.77:23425,1,56,0,0,1,56,1.972968000,0.0000
6.20.54.210:59618,<->,8.182.227.71:https,0,0,1,50,1,50,1.972897000,0.0000
86.135.221.233:59054,<->,8.252.222.161:https,0,0,1,56,1,56,1.972895000,0.0000
132.150.31.48:bmc-perf-agent,<->,8.52.245.115:http,0,0,1,56,1,56,1.972486000,0.0000
29.212.195.22:47373,<->,133.178.226.19:https,0,0,1,1277,1,1277,1.972462000,0.0000
231.140.144.102:49801,<->,215.158.239.79:https,0,0,1,56,1,56,1.972458000,0.0000
123.166.46.199:60238,<->,215.158.239.57:https,0,0,1,1069,1,1069,1.972267000,0.0000
137.199.206.19:61495,<->,215.158.238.107:https,0,0,1,1325,1,1325,1.971964000,0.0000
196.0.229.34:57901,<->,215.158.239.56:https,0,0,1,56,1,56,1.971948000,0.0000
200.174.120.214:57030,<->,53.200.172.198:https,1,64,0,0,1,64,1.971894000,0.0000
197.145.200.52:43568,<->,39.63.202.2:telnet,0,0,1,64,1,64,1.971866000,0.0000
8.191.7.251:48538,<->,215.158.140.60:http,0,0,1,1049,1,1049,1.971456000,0.0000
196.94.6.49:26112,<->,215.158.239.85:https,0,0,1,56,1,56,1.971402000,0.0000
100.93.217.200:54563,<->,198.206.21.236:snpp,1,50,0,0,1,50,1.971236000,0.0000
74.17.139.222:60379,<->,159.23.226.109:2194,0,0,1,76,1,76,1.971200000,0.0000
57.210.107.19:42301,<->,215.158.238.120:https,0,0,1,1197,1,1197,1.971192000,0.0000
8.222.7.160:53884,<->,215.158.140.147:http,0,0,1,972,1,972,1.971053000,0.0000
99.75.20.97:49474,<->,215.158.140.230:https,0,0,1,50,1,50,1.970726000,0.0000
194.237.186.48:28737,<->,215.158.239.70:https,0,0,1,56,1,56,1.970593000,0.0000
61.72.108.212:42506,<->,215.158.238.104:https,0,0,1,1309,1,1309,1.970538000,0.0000
195.42.1.166:37784,<->,136.25.188.225:https,0,0,1,765,1,765,1.970480000,0.0000
143.128.238.15:20905,<->,215.158.239.97:https,0,0,1,64,1,64,1.970420000,0.0000
69.196.64.236:39874,<->,39.147.215.76:telnet,0,0,1,64,1,64,1.970296000,0.0000
6.73.197.34:63088,<->,132.128.61.86:https,1,56,0,0,1,56,1.970216000,0.0000
8.42.43.25:57643,<->,136.25.188.177:http,0,0,1,1292,1,1292,1.970067000,0.0000
118.9.217.201:38787,<->,215.158.239.77:https,0,0,1,1373,1,1373,1.969710000,0.0000
98.236.90.61:52407,<->,54.54.128.143:http,1,56,0,0,1,56,1.969477000,0.0000
196.234.222.249:34158,<->,39.238.234.210:telnet,0,0,1,64,1,64,1.969457000,0.0000
6.145.165.30:47415,<->,0.195.210.44:https,0,0,1,116,1,116,1.969420000,0.0000
220.20.200.136:41421,<->,144.83.60.153:http,1,626,0,0,1,626,1.969396000,0.0000
199.71.74.249:14346,<->,136.25.188.255:https,0,0,1,64,1,64,1.969395000,0.0000
195.0.198.20:33220,<->,50.224.76.235:http,0,0,1,56,1,56,1.969387000,0.0000
113.23.21.196:39188,<->,215.158.238.134:https,0,0,1,1213,1,1213,1.969290000,0.0000
215.158.239.9:34731,<->,57.185.183.147:http,1,56,0,0,1,56,1.969227000,0.0000
204.89.88.29:44753,<->,100.92.2.1:telnet,0,0,1,56,1,56,1.969208000,0.0000
102.81.253.61:49487,<->,8.55.213.118:https,1,56,0,0,1,56,1.968536000,0.0000
18.203.251.142:20640,<->,50.224.76.235:http,0,0,1,68,1,68,1.968127000,0.0000
195.4.207.49:58799,<->,215.158.239.56:https,0,0,1,56,1,56,1.968118000,0.0000
111.150.207.99:38449,<->,137.21.23.50:versiera,0,0,1,100,1,100,1.968110000,0.0000
132.49.150.50:58561,<->,54.38.65.101:https,1,56,0,0,1,56,1.968096000,0.0000
29.214.109.137:62014,<->,8.252.223.175:https,0,0,1,1357,1,1357,1.968050000,0.0000
143.155.227.43:50261,<->,136.25.188.239:https,0,0,1,1117,1,1117,1.967980000,0.0000
142.92.152.234:58874,<->,246.253.145.97:https,0,0,1,50,1,50,1.967961000,0.0000
244.50.129.64:55820,<->,39.60.99.237:http,0,0,1,50,1,50,1.967942000,0.0000
196.113.186.195:55699,<->,39.246.85.153:telnet,0,0,1,64,1,64,1.967853000,0.0000
196.113.186.195:52433,<->,39.246.85.149:telnet,0,0,1,64,1,64,1.967848000,0.0000
122.202.156.172:55194,<->,92.27.219.203:49312,0,0,1,1244,1,1244,1.967742000,0.0000
210.220.219.150:56363,<->,53.180.28.29:https,1,56,0,0,1,56,1.967715000,0.0000
192.67.150.17:50387,<->,126.198.147.25:netcheque,1,50,0,0,1,50,1.967659000,0.0000
140.139.141.135:45377,<->,215.158.238.9:https,0,0,1,1453,1,1453,1.967585000,0.0000
100.182.99.11:23630,<->,20.179.122.28:rfb,0,0,1,52,1,52,1.967441000,0.0000
142.236.73.34:36038,<->,136.25.188.178:https,0,0,1,64,1,64,1.967409000,0.0000
199.20.29.250:42575,<->,215.158.239.70:https,0,0,1,68,1,68,1.967380000,0.0000
143.128.10.11:fibotrader-com,<->,136.25.188.225:https,0,0,1,56,1,56,1.967209000,0.0000
8.176.8.196:48523,<->,215.158.61.191:http,1,64,0,0,1,64,1.967144000,0.0000
143.128.125.80:35549,<->,136.25.188.198:https,0,0,1,64,1,64,1.967033000,0.0000
105.116.179.226:63110,<->,139.163.26.146:https,0,0,1,99,1,99,1.967008000,0.0000
29.211.186.57:41473,<->,215.158.238.123:https,0,0,1,1165,1,1165,1.966804000,0.0000
132.200.62.136:47764,<->,132.200.51.49:domain,1,64,0,0,1,64,1.966658000,0.0000
154.183.124.180:33924,<->,215.158.238.92:https,0,0,1,1229,1,1229,1.966641000,0.0000
204.200.40.210:33368,<->,136.25.188.241:https,0,0,1,50,1,50,1.966561000,0.0000
145.252.112.8:34240,<->,100.120.38.6:https,1,64,0,0,1,64,1.966547000,0.0000
136.25.188.38:58851,<->,215.158.61.183:https,1,56,0,0,1,56,1.966486000,0.0000
122.159.123.90:58616,<->,215.158.238.188:https,0,0,1,1229,1,1229,1.966331000,0.0000
199.73.69.101:16851,<->,136.25.188.177:https,0,0,1,56,1,56,1.966305000,0.0000
132.200.50.118:51775,<->,132.200.62.194:nicname,0,0,1,64,1,64,1.966012000,0.0000
97.126.113.29:30439,<->,239.66.241.243:https,1,56,0,0,1,56,1.965701000,0.0000
89.207.30.173:15103,<->,111.147.200.49:https,0,0,1,1090,1,1090,1.965438000,0.0000
109.222.219.165:53094,<->,8.232.96.250:https,1,50,0,0,1,50,1.965338000,0.0000
92.27.219.241:51648,<->,54.39.184.254:http,1,50,0,0,1,50,1.965331000,0.0000
143.14.191.92:57923,<->,215.158.238.73:http,0,0,1,64,1,64,1.965162000,0.0000
241.193.172.231:53932,<->,20.252.172.188:distinct,0,0,1,50,1,50,1.964740000,0.0000
133.178.227.63:65162,<->,220.28.73.211:http,1,56,0,0,1,56,1.964719000,0.0000
199.20.28.136:5507,<->,215.158.239.78:https,0,0,1,50,1,50,1.964710000,0.0000
142.167.133.152:17148,<->,136.25.188.220:https,0,0,1,68,1,68,1.964661000,0.0000
77.23.78.17:ssdispatch,<->,8.250.155.174:microsoft-ds,0,0,1,52,1,52,1.964626000,0.0000
155.197.244.164:51532,<->,139.163.26.146:https,0,0,1,99,1,99,1.964495000,0.0000
48.53.108.81:42448,<->,54.37.1.37:http,1,64,0,0,1,64,1.964437000,0.0000
231.139.38.178:51497,<->,136.25.188.196:https,0,0,1,56,1,56,1.964197000,0.0000
140.53.100.22:64084,<->,215.158.238.95:https,0,0,1,1229,1,1229,1.964167000,0.0000
92.162.253.143:42938,<->,124.46.191.127:http,1,56,0,0,1,56,1.964090000,0.0000
111.147.213.251:49612,<->,54.36.53.189:http,1,64,0,0,1,64,1.963886000,0.0000
199.12.125.72:47391,<->,20.11.148.83:telnet,0,0,1,64,1,64,1.963797000,0.0000
199.20.7.231:8657,<->,215.158.239.76:https,0,0,1,64,1,64,1.963777000,0.0000
118.212.146.125:52434,<->,92.27.219.135:ddi-tcp-1,0,0,1,68,1,68,1.963567000,0.0000
131.219.230.235:43744,<->,215.158.238.241:https,0,0,1,1229,1,1229,1.963497000,0.0000
207.115.240.48:49816,<->,215.158.239.94:https,0,0,1,68,1,68,1.963469000,0.0000
198.158.197.83:58132,<->,20.250.232.128:microsoft-ds,0,0,1,50,1,50,1.963366000,0.0000
117.16.117.117:52155,<->,50.224.76.230:http,0,0,1,56,1,56,1.963114000,0.0000
195.83.240.149:51441,<->,215.158.239.56:https,0,0,1,64,1,64,1.963084000,0.0000
215.158.238.228:33311,<->,0.195.237.14:https,1,56,0,0,1,56,1.963013000,0.0000
231.142.10.38:50001,<->,215.158.239.49:https,0,0,1,56,1,56,1.962842000,0.0000
140.190.33.153:53130,<->,133.178.227.40:http,0,0,1,1140,1,1140,1.962423000,0.0000
50.224.80.75:36653,<->,220.28.64.202:https,1,64,0,0,1,64,1.962403000,0.0000
17.235.101.99:60752,<->,8.220.191.154:http,0,0,1,50,1,50,1.962378000,0.0000
207.92.55.92:50047,<->,8.182.241.53:https,0,0,1,50,1,50,1.962344000,0.0000
129.92.116.90:55174,<->,222.21.126.151:https,1,56,0,0,1,56,1.962039000,0.0000
249.101.235.50:59240,<->,97.110.90.234:https,1,52,0,0,1,52,1.962037000,0.0000
199.70.109.87:36514,<->,136.25.188.177:https,0,0,1,64,1,64,1.961716000,0.0000
122.193.78.143:50339,<->,50.224.76.234:http,0,0,1,56,1,56,1.961661000,0.0000
196.95.172.185:43109,<->,215.158.239.93:https,0,0,1,64,1,64,1.961598000,0.0000
74.133.46.131:50247,<->,39.230.66.15:telnet,0,0,1,64,1,64,1.961475000,0.0000
38.104.11.117:35533,<->,215.158.238.250:http,0,0,1,1052,1,1052,1.961427000,0.0000
113.26.84.231:60137,<->,136.25.189.80:https,0,0,1,1437,1,1437,1.961118000,0.0000
139.128.207.165:64183,<->,8.182.245.10:https,0,0,1,50,1,50,1.961077000,0.0000
123.97.227.2:49717,<->,20.143.217.145:32764,0,0,1,50,1,50,1.961031000,0.0000
204.139.43.19:eli,<->,8.182.241.177:http,0,0,1,50,1,50,1.960942000,0.0000
215.158.209.250:35162,<->,246.44.57.220:http,0,0,1,64,1,64,1.960896000,0.0000
148.255.136.200:37627,<->,215.158.238.135:https,0,0,1,1341,1,1341,1.960862000,0.0000
199.101.105.180:63141,<->,50.224.75.112:http,0,0,1,68,1,68,1.960809000,0.0000
112.157.94.18:61974,<->,22.59.22.229:fmsas,0,0,1,50,1,50,1.960653000,0.0000
199.36.78.230:49427,<->,80.41.59.155:29730,0,0,1,56,1,56,1.960634000,0.0000
244.50.135.57:57752,<->,39.43.141.70:http,0,0,1,50,1,50,1.960158000,0.0000
8.176.8.208:59463,<->,215.158.61.195:https,1,1405,0,0,1,1405,1.959563000,0.0000
194.207.115.18:37674,<->,0.195.210.46:https,0,0,1,64,1,64,1.959423000,0.0000
97.126.113.29:50596,<->,0.195.202.28:http,1,56,0,0,1,56,1.959256000,0.0000
192.67.130.85:62784,<->,139.241.58.89:http,1,50,0,0,1,50,1.959072000,0.0000
195.54.42.195:35346,<->,215.158.239.69:https,0,0,1,64,1,64,1.958753000,0.0000
109.222.208.103:51159,<->,111.25.53.181:http,1,50,0,0,1,50,1.958349000,0.0000
204.61.21.163:41494,<->,136.25.188.198:https,0,0,1,56,1,56,1.958270000,0.0000
48.143.194.92:xpanel,<->,8.252.221.197:http,0,0,1,56,1,56,1.958164000,0.0000
195.43.106.95:10194,<->,136.25.188.255:https,0,0,1,765,1,765,1.957961000,0.0000
207.7.232.242:53145,<->,136.25.188.238:https,0,0,1,50,1,50,1.957517000,0.0000
0.54.136.108:21683,<->,20.193.201.119:microsoft-ds,0,0,1,52,1,52,1.957501000,0.0000
33.233.141.29:56895,<->,53.231.66.18:http,1,56,0,0,1,56,1.957402000,0.0000
149.163.129.215:35433,<->,215.158.239.84:https,0,0,1,1229,1,1229,1.957337000,0.0000
195.70.148.185:57580,<->,136.25.188.220:https,0,0,1,50,1,50,1.957334000,0.0000
247.136.237.127:53732,<->,227.29.2.32:https,1,461,0,0,1,461,1.957334000,0.0000
123.97.227.2:34680,<->,20.80.52.53:ctf,0,0,1,50,1,50,1.957225000,0.0000
241.193.172.231:40362,<->,20.24.5.183:distinct,0,0,1,50,1,50,1.957071000,0.0000
142.190.83.146:12181,<->,136.25.188.226:https,0,0,1,50,1,50,1.956982000,0.0000
129.225.131.135:58583,<->,129.225.132.224:http,0,0,1,902,1,902,1.956911000,0.0000
97.182.7.18:54223,<->,8.20.87.155:http,0,0,1,50,1,50,1.956863000,0.0000
92.27.27.179:63792,<->,207.6.222.77:12406,1,50,0,0,1,50,1.956856000,0.0000
204.130.127.20:43951,<->,246.253.217.173:https,0,0,1,56,1,56,1.956852000,0.0000
199.20.4.11:14121,<->,215.158.239.56:https,0,0,1,64,1,64,1.956814000,0.0000
102.231.180.247:45423,<->,129.80.215.175:https,1,50,0,0,1,50,1.956628000,0.0000
142.229.138.205:iberiagames,<->,136.25.188.177:https,0,0,1,50,1,50,1.956599000,0.0000
241.193.172.231:52881,<->,20.219.60.26:distinct,0,0,1,50,1,50,1.956441000,0.0000
143.79.14.5:34173,<->,136.25.188.45:https,0,0,1,64,1,64,1.956396000,0.0000
8.176.8.196:54136,<->,215.158.61.189:http,1,64,0,0,1,64,1.956378000,0.0000
199.20.28.92:34559,<->,215.158.239.50:https,0,0,1,56,1,56,1.956211000,0.0000
199.122.112.174:26773,<->,136.25.188.54:https,0,0,1,64,1,64,1.956179000,0.0000
94.193.121.48:64953,<->,8.252.221.221:http,0,0,1,56,1,56,1.956033000,0.0000
113.16.249.135:57295,<->,159.23.227.19:tivoconnect,0,0,1,50,1,50,1.955988000,0.0000
102.254.148.39:54719,<->,20.250.25.254:telnet,0,0,1,64,1,64,1.955974000,0.0000
75.137.38.173:55188,<->,8.252.221.196:http,0,0,1,50,1,50,1.955885000,0.0000
204.60.31.183:17018,<->,136.25.188.222:https,0,0,1,64,1,64,1.955849000,0.0000
56.9.114.189:49678,<->,8.182.226.23:http,0,0,1,50,1,50,1.955743000,0.0000
33.221.186.184:63856,<->,133.178.226.61:https,0,0,1,1277,1,1277,1.955680000,0.0000
